position,flow_cell_id,product_code,passed,total_pore_count,timestamp
1E,PAK08131,FLO-PRO002,True,6231,1659360813
1E,PAW60972,FLO-PRO114M,True,6825,1715184321
1E,PAO13045,FLO-PRO114M,True,7202,1722265745
1E,PAK77910,FLO-PRO114M,True,7497,1680528178
1E,PAY58314,FLO-PRO114M,True,8013,1723661631
1E,PAW28913,FLO-PRO114M,True,7558,1713377303
1E,PAQ64787,FLO-PRO002,True,7416,1702308938
1E,PAK82888,FLO-PRO114M,True,8155,1683647079
1E,PAO22598,FLO-PRO114M,True,8894,1683045463
1E,PAO98610,FLO-PRO114M,True,8877,1686593569
1E,PAU57391,FLO-PRO114M,True,6921,1709226761
1E,PAW23892,FLO-PRO114M,True,7167,1710776772
1E,PAQ00762,FLO-PRO114M,True,9054,1687968067
1F,PAW23057,FLO-PRO114M,True,7555,1713377303
1F,PAM75282,FLO-PRO002,True,7094,1677863038
1F,PAM73299,FLO-PRO002,False,0,1681311161
1F,PAW64358,FLO-PRO114M,True,7366,1715783993
1F,PAY07639,FLO-PRO114M,True,7952,1727194178
1F,PAQ02713,FLO-PRO114M,True,8810,1687275766
1F,PAK75594,FLO-PRO114M,True,7918,1680528181
1F,PAO99737,FLO-PRO114M,True,8995,1686593555
1F,PAU56557,FLO-PRO114M,True,5070,1709226763
1F,PAW77099,FLO-PRO114M,True,7479,1719426220
1F,PAM31896,FLO-PRO002,True,7756,1663082227
1F,PAQ72400,FLO-PRO114M,False,375,1722265750
1F,PAS65522,FLO-PRO114M,True,6005,1702920278
1F,PAS46467,FLO-PRO114M,True,6346,1696437771
1F,PAK08137,FLO-PRO002,True,6085,1659360675
1F,PAO49888,FLO-PRO114M,True,8436,1681402344
1F,PAO77750,FLO-PRO114M,True,8413,1689613328
1F,PAM31109,FLO-PRO002,True,7717,1662655577
1F,PAQ74366,FLO-PRO002,True,7168,1702308932
1F,PAO12494,FLO-PRO114M,True,8973,1690823704
1F,PAS58765,FLO-PRO114M,True,5988,1696436451
1F,PAW28479,FLO-PRO114M,True,6874,1710776768
1F,PAI65733,FLO-PRO002,False,3902,1663598835
1F,PAO97522,FLO-PRO114M,True,8329,1687797250
1F,PAY89320,FLO-PRO114M,True,5790,1723656367
1F,PAU27973,FLO-PRO114M,True,6107,1712242917
1F,PAY06362,FLO-PRO114M,True,8117,1723661633
1F,PAO18350,FLO-PRO114M,True,7585,1683045451
1F,PAO12843,FLO-PRO114M,True,8710,1690216795
1F,PAU41032,FLO-PRO114M,True,7323,1709055134
1F,PAO99356,FLO-PRO114M,True,7897,1687968064
1F,PAW61039,FLO-PRO114M,True,7059,1715184326
1F,PAQ70944,FLO-PRO114M,True,6678,1701796177
1F,PAK31487,FLO-PRO002,False,3806,1658846373
1F,PAO12960,FLO-PRO114M,True,7911,1691417724
1F,PAK20722,FLO-PRO112,True,6602,1658847197
1F,PAQ50147,FLO-PRO114M,True,8489,1689184157
1F,PAM10700,FLO-PRO114M,False,0,1658335882
1F,PAO21246,FLO-PRO114M,True,6806,1687794581
1F,PAQ86065,FLO-PRO114M,True,8058,1692124447
1F,PAM74551,FLO-PRO002,False,5,1699557280
1F,PAO18336,FLO-PRO114M,True,7606,1684258773
1F,PAW70759,FLO-PRO114M,True,7744,1714582215
1F,PAM72419,FLO-PRO002,False,3427,1668444986
1F,PAO94964,FLO-PRO114M,False,0,1684253821
1F,PAK16170,FLO-PRO002,True,8256,1658518583
1F,PAO48164,FLO-PRO114M,True,6977,1681750004
1F,PAW61147,FLO-PRO114M,True,7487,1715715652
1F,PAK63212,FLO-PRO114M,True,7786,1678714508
1F,PAO20945,FLO-PRO114M,True,6217,1721056605
1G,PAW73369,FLO-PRO114M,True,7768,1714582213
1G,PAY88710,FLO-PRO114M,True,5428,1723656373
1G,PAG67348,FLO-PRO114M,False,4737,1673292078
1G,PAQ00769,FLO-PRO114M,True,8312,1687968067
1G,PAW60754,FLO-PRO114M,True,5537,1715715653
1G,PAK75525,FLO-PRO114M,True,8277,1680528181
1G,PAQ53361,FLO-PRO114M,True,7102,1691417720
1G,PAW23057,FLO-PRO114M,True,7597,1713378269
1G,PAM30772,FLO-PRO002,True,8503,1662655577
1G,PAW40154,FLO-PRO114M,True,6059,1722265743
1G,PAK07851,FLO-PRO002,True,8246,1659362172
1G,PAO13012,FLO-PRO114M,True,7624,1720537857
1G,PAQ01174,FLO-PRO114M,False,0,1719580246
1G,PAO89979,FLO-PRO114M,True,8980,1684253826
1G,PAO13215,FLO-PRO114M,True,9055,1690216801
1G,PAK20928,FLO-PRO112,True,6555,1658847918
1G,PAI08969,FLO-PRO002,True,7369,1658846370
1G,PAO21283,FLO-PRO114M,True,7318,1687796433
1G,PAW64060,FLO-PRO114M,True,7526,1715784127
1G,PAI80294,FLO-PRO002,True,5095,1663598833
1G,PAQ08495,FLO-PRO114M,True,5027,1687793201
1G,PAO15584,FLO-PRO114M,True,7704,1683045451
1G,PAQ72400,FLO-PRO114M,True,7691,1701796172
1G,PAW40321,FLO-PRO114M,True,8074,1716300511
1G,PAM72685,FLO-PRO002,True,7285,1681311162
1G,PAS60824,FLO-PRO114M,True,6793,1696437769
1G,PAS60848,FLO-PRO114M,True,7013,1696436453
1G,PAM90108,FLO-PRO002,True,7353,1665581080
1G,PAO45707,FLO-PRO114M,False,135,1681750006
1G,PAO12750,FLO-PRO114M,True,7765,1690823705
1G,PAM55224,FLO-PRO002,True,7684,1663082360
1G,PAO98552,FLO-PRO114M,True,8456,1686593561
1G,PAO93021,FLO-PRO114M,False,0,1689613320
1G,PAW64151,FLO-PRO114M,True,6182,1721056609
1G,PAU50444,FLO-PRO114M,True,6660,1709226762
1G,PAQ01633,FLO-PRO114M,True,9392,1687280144
1G,PAW23179,FLO-PRO114M,True,6723,1710953953
1G,PAW77115,FLO-PRO114M,True,6970,1719426217
1G,PAY16838,FLO-PRO114M,True,5654,1727206507
1G,PAM10105,FLO-PRO114M,True,7195,1658335888
1G,PAU41356,FLO-PRO114M,True,7729,1709055132
1G,PAM73928,FLO-PRO002,True,5906,1699557278
1G,PAO21283,FLO-PRO114M,True,7347,1687794582
1G,PAU27997,FLO-PRO114M,True,6119,1712242916
1G,PAW62654,FLO-PRO114M,True,7391,1715184331
1G,PAU24904,FLO-PRO002,True,8732,1711641912
1G,PAI53425,FLO-PRO002,False,0,1659360786
1G,PAS64766,FLO-PRO114M,True,6841,1702920273
1G,PAK63047,FLO-PRO114M,True,9103,1678714510
1G,PAO13605,FLO-PRO114M,True,8921,1689184158
1G,PAQ05705,FLO-PRO114M,False,0,1689614602
1G,PAQ87222,FLO-PRO114M,True,7568,1692124445
1G,PAM74678,FLO-PRO002,True,6967,1677863037
1G,PAW88713,FLO-PRO114M,True,7819,1723661633
1H,PAS59906,FLO-PRO114M,True,6860,1696437770
1H,PAQ61345,FLO-PRO114M,True,7068,1701796174
1H,PAQ86130,FLO-PRO114M,True,6157,1692124444
1H,PAQ10157,FLO-PRO114M,True,8819,1687968071
1H,PAM31251,FLO-PRO002,True,8548,1663082366
1H,PAQ05866,FLO-PRO114M,False,0,1687793195
1H,PAM74111,FLO-PRO002,False,4936,1699557278
1H,PAO84836,FLO-PRO114M,True,7112,1687797249
1H,PAS63612,FLO-PRO114M,True,7526,1696436452
1H,PAW71821,FLO-PRO114M,True,7386,1714582214
1H,PAU40711,FLO-PRO114M,True,5377,1709055133
1H,PAO99666,FLO-PRO114M,True,8335,1686593556
1H,PAW47465,FLO-PRO114M,True,7595,1716300507
1H,PAQ02505,FLO-PRO114M,True,7423,1691419940
1H,PAY89359,FLO-PRO114M,True,5091,1723656370
1H,PAS65420,FLO-PRO114M,False,16,1702920272
1H,PAU29380,FLO-PRO114M,True,6656,1712242917
1H,PAW40154,FLO-PRO114M,True,6087,1721056608
1H,PAM75328,FLO-PRO002,True,7458,1677863039
1H,PAI65465,FLO-PRO002,False,3018,1663599642
1H,PAI50223,FLO-PRO002,False,0,1659360794
1H,PAQ02498,FLO-PRO114M,False,0,1687280141
1H,PAU31389,FLO-PRO114M,True,6059,1714659718
1H,PAO23370,FLO-PRO114M,True,7155,1683045453
1H,PAO49853,FLO-PRO114M,True,7712,1681750006
1H,PAQ50314,FLO-PRO114M,True,8278,1689184154
1H,PAI65465,FLO-PRO002,False,2728,1663598832
1H,PAM10104,FLO-PRO114M,True,7910,1658335887
1H,PAM08638,FLO-PRO002,False,762,1662655577
1H,PAS46293,FLO-PRO114M,True,5895,1719580251
1H,PAQ52266,FLO-PRO114M,True,8829,1690216793
1H,PAW64047,FLO-PRO114M,True,7459,1715784128
1H,PAO94582,FLO-PRO114M,False,0,1689613327
1H,PAM68157,FLO-PRO002,True,7885,1681311160
1H,PAW64309,FLO-PRO114M,True,7653,1715184327
1H,PAU24065,FLO-PRO002,True,8229,1711641911
1H,PAO20945,FLO-PRO114M,True,6596,1687794582
1H,PAS67815,FLO-PRO114M,True,6958,1709226761
1H,PAK75754,FLO-PRO114M,True,8051,1680528184
1H,PAS31370,FLO-PRO114M,True,6063,1722265745
1H,PAO13139,FLO-PRO114M,True,6791,1691417723
1H,PAQ22955,FLO-PRO114M,True,7813,1689614605
1H,PAY07631,FLO-PRO114M,True,7866,1723661630
1H,PAW60744,FLO-PRO114M,True,7710,1715715653
1H,PAH16927,FLO-PRO002,True,6205,1658847197
1H,PAI09070,FLO-PRO002,False,1937,1658846236
1H,PAO85619,FLO-PRO114M,True,8695,1684253822
1H,PAY03852,FLO-PRO114M,True,6721,1719426222
1H,PAK63191,FLO-PRO114M,True,5962,1678714509
1H,PAO12495,FLO-PRO114M,True,8789,1690823702
2A,PAM06711,FLO-PRO114M,True,8274,1681826958
2A,PAQ74967,FLO-PRO114M,True,7358,1702922336
2A,PAU49731,FLO-PRO114M,True,6318,1709657436
2A,PAO12858,FLO-PRO114M,True,7401,1690216796
2A,PAM72611,FLO-PRO002,False,4492,1699986196
2A,PAM05220,FLO-PRO114M,True,8730,1679505798
2A,PAS46958,FLO-PRO114M,True,5686,1711716199
2A,PAU80729,FLO-PRO114M,True,6998,1710346343
2A,PAK73672,FLO-PRO114M,True,6870,1684253691
2A,PAW40358,FLO-PRO114M,True,7843,1716226661
2A,PAM73397,FLO-PRO002,False,0,1700583662
2A,PAU43573,FLO-PRO114M,True,7447,1709055000
2A,PAW70927,FLO-PRO114M,True,6770,1715184319
2A,PAQ51305,FLO-PRO002,True,6333,1707845099
2A,PAM89906,FLO-PRO002,True,5480,1666193145
2A,PAO12803,FLO-PRO114M,True,7050,1691417724
2A,PAO97155,FLO-PRO114M,True,7421,1686593549
2A,PAQ74448,FLO-PRO114M,True,6065,1702920273
2A,PAW23151,FLO-PRO114M,True,7225,1711381482
2A,PAW30415,FLO-PRO114M,True,7237,1716300403
2A,PAQ02678,FLO-PRO114M,True,8394,1687968067
2A,PAS26267,FLO-PRO114M,True,5771,1719941621
2A,PAW71393,FLO-PRO114M,True,6090,1715193917
2A,PAM89945,FLO-PRO002,True,6229,1666032134
2A,PAU27959,FLO-PRO114M,True,6101,1712242914
2A,PAI88563,FLO-PRO002,False,4336,1666277155
2A,PAO13317,FLO-PRO114M,True,8202,1690932454
2A,PAY63774,FLO-PRO114M,True,7471,1723049941
2A,PAI88563,FLO-PRO002,False,4854,1663261987
2A,PAI88563,FLO-PRO002,False,4989,1663262975
2A,PAH09478,FLO-PRO002,True,5715,1666818343
2A,PAM50820,FLO-PRO002,True,7378,1663598828
2A,PAM75284,FLO-PRO002,True,6998,1666016915
2A,PAI52127,FLO-PRO002,False,0,1659360789
2A,PAM32082,FLO-PRO002,True,8476,1661278969
2A,PAO99762,FLO-PRO114M,True,8262,1689614632
2A,PAK73835,FLO-PRO114M,True,8412,1678714512
2A,PAQ63909,FLO-PRO114M,True,7292,1701796173
2A,PAO97351,FLO-PRO114M,False,1,1687275760
2A,PAS59969,FLO-PRO114M,True,7079,1696436448
2A,PAH16927,FLO-PRO002,False,3331,1662657751
2A,PAS46534,FLO-PRO114M,True,6666,1710776771
2A,PAG67429,FLO-PRO114M,True,8845,1668538770
2A,PAO18170,FLO-PRO114M,True,6567,1687798632
2A,PAM03405,FLO-PRO114M,True,7589,1680531119
2A,PAS33307,FLO-PRO114M,True,6863,1723649723
2A,PAY04135,FLO-PRO114M,True,6767,1719426221
2A,PAH17208,FLO-PRO002,False,3,1663083708
2A,PAQ83383,FLO-PRO114M,True,7835,1692124303
2A,PAM72888,FLO-PRO002,True,7418,1681481749
2A,PAM73947,FLO-PRO002,True,5865,1699557281
2A,PAO96725,FLO-PRO114M,True,7263,1687280140
2A,PAO50355,FLO-PRO114M,False,1,1681399702
2A,PAM93947,FLO-PRO002,True,7741,1664898479
2A,PAM74137,FLO-PRO002,True,7220,1667506520
2A,PAM04708,FLO-PRO114M,True,8283,1683647078
2A,PAU49077,FLO-PRO114M,True,8055,1709658717
2A,PAM74979,FLO-PRO002,True,5232,1668534380
2A,PAO17556,FLO-PRO114M,True,6254,1683045453
2A,PAO12978,FLO-PRO114M,True,8804,1690823573
2A,PAQ51274,FLO-PRO114M,True,8772,1689184153
2A,PAI32976,FLO-PRO002,True,6407,1681395284
2A,PAO51189,FLO-PRO114M,False,42,1681749940
2A,PAW63168,FLO-PRO114M,True,7963,1715195656
2A,PAQ62936,FLO-PRO002,True,7959,1702400281
2A,PAW72888,FLO-PRO114M,True,7895,1726759587
2A,PAW41990,FLO-PRO002,True,8181,1719433738
2A,PAU43525,FLO-PRO114M,True,6670,1709748427
2A,PAW71694,FLO-PRO114M,True,7560,1717503251
2A,PAO99762,FLO-PRO114M,False,0,1689613255
2A,PAO13235,FLO-PRO114M,True,6599,1722265745
2A,PAY16766,FLO-PRO114M,True,6352,1728319241
2B,PAQ72614,FLO-PRO114M,True,5910,1702920269
2B,PAO99672,FLO-PRO114M,True,7249,1689614631
2B,PAW28645,FLO-PRO114M,True,6887,1711381481
2B,PAM73326,FLO-PRO002,True,6602,1707845100
2B,PAM74551,FLO-PRO002,False,68,1699986202
2B,PAQ83400,FLO-PRO114M,True,8344,1692124444
2B,PAS65438,FLO-PRO114M,True,6238,1709748421
2B,PAK82655,FLO-PRO114M,True,9214,1680531120
2B,PAK73894,FLO-PRO114M,True,7319,1684253820
2B,PAQ53991,FLO-PRO114M,True,6585,1691417721
2B,PAQ49457,FLO-PRO114M,True,5381,1689184143
2B,PAS58948,FLO-PRO114M,True,7625,1696436452
2B,PAO12831,FLO-PRO114M,True,8522,1690216798
2B,PAW30785,FLO-PRO114M,True,8235,1716300407
2B,PAQ10380,FLO-PRO114M,True,7797,1687968065
2B,PAM04134,FLO-PRO114M,True,8132,1683646939
2B,PAQ62705,FLO-PRO002,True,8089,1702400278
2B,PAM55904,FLO-PRO002,True,7438,1663598830
2B,PAO96962,FLO-PRO114M,True,8376,1686593555
2B,PAU31628,FLO-PRO114M,False,4651,1712242921
2B,PAG67348,FLO-PRO114M,True,6415,1668538766
2B,PAM32490,FLO-PRO002,True,5429,1661279009
2B,PAU57088,FLO-PRO114M,True,7123,1709055136
2B,PAO98643,FLO-PRO114M,True,8241,1687275774
2B,PAQ70065,FLO-PRO114M,True,6339,1710776773
2B,PAQ75274,FLO-PRO114M,True,8431,1702922342
2B,PAK73870,FLO-PRO114M,True,7335,1679505796
2B,PAW62561,FLO-PRO114M,True,7689,1715195654
2B,PAW64151,FLO-PRO114M,True,6079,1722265748
2B,PAM93539,FLO-PRO002,True,6925,1664901363
2B,PAG88566,FLO-PRO002,False,0,1663083703
2B,PAM73952,FLO-PRO002,False,4424,1700585704
2B,PAH16787,FLO-PRO002,False,4010,1666193124
2B,PAI41314,FLO-PRO002,False,0,1659360786
2B,PAM77561,FLO-PRO002,False,244,1666818343
2B,PAW72691,FLO-PRO114M,True,7033,1726759585
2B,PAO13053,FLO-PRO114M,True,8873,1690823707
2B,PAK73839,FLO-PRO114M,True,8706,1678714516
2B,PAW41968,FLO-PRO002,True,8375,1719433742
2B,PAI92125,FLO-PRO002,False,977,1666276349
2B,PAW96265,FLO-PRO114M,True,6614,1719426218
2B,PAM93685,FLO-PRO002,False,4645,1664898478
2B,PAO13022,FLO-PRO114M,True,6485,1690932453
2B,PAW73674,FLO-PRO114M,True,7395,1717503250
2B,PAW62481,FLO-PRO114M,True,7237,1715184322
2B,PAI65884,FLO-PRO002,False,449,1663261992
2B,PAU80582,FLO-PRO114M,True,5591,1710346379
2B,PAO17581,FLO-PRO114M,True,7412,1683045453
2B,PAO50808,FLO-PRO114M,True,7787,1681750005
2B,PAM71311,FLO-PRO002,True,5389,1681481756
2B,PAM72611,FLO-PRO002,True,5300,1666016916
2B,PAK20928,FLO-PRO112,True,5339,1662657867
2B,PAW30609,FLO-PRO114M,True,7195,1716226661
2B,PAQ62126,FLO-PRO114M,True,6194,1701796171
2B,PAW61146,FLO-PRO114M,True,6567,1715193920
2B,PAM71849,FLO-PRO002,False,0,1700583787
2B,PAM72888,FLO-PRO002,True,6442,1681395291
2B,PAU57161,FLO-PRO114M,True,7092,1723649720
2B,PAO99583,FLO-PRO114M,False,0,1689613325
2B,PAM73947,FLO-PRO002,True,5333,1667506520
2B,PAU49102,FLO-PRO114M,True,6101,1709658718
2B,PAO12876,FLO-PRO114M,True,7814,1691419939
2B,PAS46925,FLO-PRO114M,True,6110,1711716196
2B,PAU49713,FLO-PRO114M,False,3605,1709657422
2B,PAY07974,FLO-PRO114M,True,6967,1728319242
2C,PAM74551,FLO-PRO002,True,6767,1666016916
2C,PAW40945,FLO-PRO114M,True,7651,1716300403
2C,PAG74591,FLO-PRO002,False,0,1663083711
2C,PAO12827,FLO-PRO114M,True,7634,1690823704
2C,PAK73878,FLO-PRO114M,True,7157,1679505797
2C,PAO12808,FLO-PRO114M,True,8060,1690216796
2C,PAW60603,FLO-PRO114M,True,8017,1714406037
2C,PAW40425,FLO-PRO114M,False,0,1716226660
2C,PAI33161,FLO-PRO002,True,6860,1681395289
2C,PAU54643,FLO-PRO114M,True,7262,1709055130
2C,PAY60271,FLO-PRO114M,True,7377,1723049942
2C,PAO51201,FLO-PRO114M,True,7840,1681749909
2C,PAM73829,FLO-PRO002,False,4771,1699986197
2C,PAQ73929,FLO-PRO114M,True,7787,1702922337
2C,PAM71800,FLO-PRO002,False,0,1700583784
2C,PAK69908,FLO-PRO114M,True,6554,1680531115
2C,PAW17481,FLO-PRO114M,True,6690,1711717291
2C,PAQ50434,FLO-PRO114M,True,9097,1689184157
2C,PAO12625,FLO-PRO114M,True,9052,1690932456
2C,PAS59537,FLO-PRO114M,True,5867,1702920268
2C,PAK06572,FLO-PRO002,True,6698,1663261986
2C,PAQ70448,FLO-PRO002,True,7651,1702400280
2C,PAW23321,FLO-PRO114M,True,7232,1711381480
2C,PAO20945,FLO-PRO114M,True,6135,1722265743
2C,PAW72120,FLO-PRO114M,True,7527,1715110832
2C,PAH12339,FLO-PRO002,False,602,1662657746
2C,PAS59315,FLO-PRO114M,True,7363,1696436458
2C,PAQ08184,FLO-PRO114M,True,7324,1687968066
2C,PAU42636,FLO-PRO114M,True,7535,1710346374
2C,PAQ73992,FLO-PRO114M,False,4993,1710776773
2C,PAM72601,FLO-PRO002,True,6363,1700585715
2C,PAW72725,FLO-PRO114M,True,6881,1726759585
2C,PAU49077,FLO-PRO114M,True,8026,1709659878
2C,PAM23236,FLO-PRO002,False,0,1707845094
2C,PAI33161,FLO-PRO002,True,6778,1681481756
2C,PAU31578,FLO-PRO114M,True,6816,1709658711
2C,PAQ83233,FLO-PRO114M,True,8163,1692124446
2C,PAW71598,FLO-PRO114M,True,7407,1717503249
2C,PAM32223,FLO-PRO002,True,8228,1661279020
2C,PAI92125,FLO-PRO002,False,1945,1666193206
2C,PAO90908,FLO-PRO114M,True,7322,1684253823
2C,PAM04636,FLO-PRO114M,True,7692,1683647076
2C,PAO99884,FLO-PRO114M,True,8380,1687275766
2C,PAK13956,FLO-PRO002,False,0,1663598827
2C,PAU50075,FLO-PRO114M,True,7040,1709748421
2C,PAW41920,FLO-PRO002,True,7359,1719433738
2C,PAQ53571,FLO-PRO114M,True,7008,1691417717
2C,PAY04149,FLO-PRO114M,True,7385,1719426222
2C,PAQ74448,FLO-PRO114M,True,6832,1701796175
2C,PAS46751,FLO-PRO114M,True,6300,1711716203
2C,PAW40373,FLO-PRO114M,True,5767,1721056616
2C,PAO96697,FLO-PRO114M,True,7096,1686593553
2C,PAK72984,FLO-PRO114M,True,8278,1678714509
2C,PAO92678,FLO-PRO114M,True,7424,1689613217
2C,PAW61005,FLO-PRO114M,True,6440,1715193921
2C,PAW70937,FLO-PRO114M,True,7647,1715184325
2C,PAM74120,FLO-PRO002,False,3804,1667506392
2C,PAM93640,FLO-PRO002,True,6951,1664898481
2C,PAG66053,FLO-PRO114M,True,8299,1668538768
2C,PAO17753,FLO-PRO114M,True,8420,1683045458
2C,PAU49230,FLO-PRO114M,True,7077,1709657436
2C,PAO18324,FLO-PRO114M,True,7534,1687798637
2C,PAK07863,FLO-PRO002,False,1491,1666818342
2C,PAY16480,FLO-PRO114M,True,6520,1728319244
2D,PAO96336,FLO-PRO114M,False,0,1722265743
2D,PAK47214,FLO-PRO002,True,7601,1661279022
2D,PAW81651,FLO-PRO114M,True,7578,1726759584
2D,PAW40275,FLO-PRO114M,True,7304,1716226665
2D,PAU49165,FLO-PRO114M,True,7509,1709657440
2D,PAK81748,FLO-PRO114M,True,8996,1680531118
2D,PAO91789,FLO-PRO114M,True,8242,1689613213
2D,PAM73856,FLO-PRO002,False,760,1666818342
2D,PAO85574,FLO-PRO114M,True,8525,1683647075
2D,PAW60622,FLO-PRO114M,True,6771,1715110824
2D,PAQ73903,FLO-PRO114M,True,6873,1702922337
2D,PAS58512,FLO-PRO114M,True,7287,1696436453
2D,PAQ70610,FLO-PRO114M,True,7693,1723649723
2D,PAG67420,FLO-PRO002,True,6158,1707845100
2D,PAQ51305,FLO-PRO002,True,6443,1702400281
2D,PAQ49475,FLO-PRO114M,False,4977,1689184153
2D,PAM75692,FLO-PRO002,False,1153,1667506522
2D,PAS44242,FLO-PRO114M,False,4857,1711716200
2D,PAM54990,FLO-PRO002,False,330,1699986192
2D,PAS46751,FLO-PRO114M,True,6292,1711717298
2D,PAU57167,FLO-PRO114M,True,7835,1709055128
2D,PAM75692,FLO-PRO002,False,1989,1668444989
2D,PAQ74109,FLO-PRO114M,True,6182,1701796169
2D,PAQ10369,FLO-PRO114M,True,8387,1691417724
2D,PAM72947,FLO-PRO002,True,7916,1681395298
2D,PAW71436,FLO-PRO114M,True,7081,1717503245
2D,PAU43404,FLO-PRO114M,True,6313,1709748426
2D,PAU80803,FLO-PRO114M,True,7009,1710346378
2D,PAW30379,FLO-PRO114M,True,8144,1716300409
2D,PAO17806,FLO-PRO114M,True,7114,1683045452
2D,PAO97228,FLO-PRO114M,True,7829,1687280149
2D,PAO12894,FLO-PRO114M,True,8463,1690216796
2D,PAM74624,FLO-PRO002,False,2136,1668534391
2D,PAW42091,FLO-PRO002,True,8182,1719433739
2D,PAW21939,FLO-PRO114M,True,6867,1711381485
2D,PAQ72480,FLO-PRO114M,True,6574,1710776653
2D,PAK16683,FLO-PRO002,False,0,1663598832
2D,PAO18167,FLO-PRO114M,True,6748,1687798637
2D,PAK72396,FLO-PRO114M,True,7347,1679505797
2D,PAM75193,FLO-PRO002,True,7830,1666016917
2D,PAQ01215,FLO-PRO114M,True,9187,1686593555
2D,PAW71368,FLO-PRO114M,True,7449,1715193919
2D,PAG67359,FLO-PRO114M,True,8445,1668538764
2D,PAS58725,FLO-PRO114M,True,5778,1702920278
2D,PAO12904,FLO-PRO114M,True,8155,1690823707
2D,PAK31560,FLO-PRO002,False,0,1663261989
2D,PAQ02498,FLO-PRO114M,False,0,1687275761
2D,PAK72718,FLO-PRO114M,True,7975,1678714509
2D,PAO90930,FLO-PRO114M,True,7812,1684253822
2D,PAU49216,FLO-PRO114M,True,6499,1709658715
2D,PAO50530,FLO-PRO114M,True,7824,1681750003
2D,PAQ85477,FLO-PRO114M,True,7284,1692124449
2D,PAQ10411,FLO-PRO114M,True,7850,1687968065
2D,PAM71814,FLO-PRO002,True,6508,1700583787
2D,PAW60622,FLO-PRO114M,True,6701,1715184324
2D,PAH12479,FLO-PRO002,False,1905,1662657753
2D,PAY06403,FLO-PRO114M,True,8248,1728319242
2E,PAK72439,FLO-PRO114M,True,7337,1679505795
2E,PAW41936,FLO-PRO002,True,6578,1719433735
2E,PAW26619,FLO-PRO114M,True,8012,1711381484
2E,PAM73948,FLO-PRO002,True,5858,1699986200
2E,PAM71311,FLO-PRO002,True,5425,1681395289
2E,PAH16787,FLO-PRO002,False,1917,1666818213
2E,PAM75278,FLO-PRO002,False,3309,1666023459
2E,PAM73947,FLO-PRO002,False,4776,1700583786
2E,PAY90038,FLO-PRO114M,True,6752,1723649724
2E,PAI08986,FLO-PRO002,False,397,1662657874
2E,PAO15803,FLO-PRO114M,True,7020,1683045453
2E,PAM73829,FLO-PRO002,True,5435,1668534385
2E,PAQ53856,FLO-PRO114M,True,8039,1690932451
2E,PAK73731,FLO-PRO114M,True,8523,1678714511
2E,PAO95857,FLO-PRO114M,True,9302,1686593557
2E,PAM09354,FLO-PRO114M,True,6682,1658337079
2E,PAY60284,FLO-PRO114M,True,8499,1723049944
2E,PAQ70574,FLO-PRO114M,True,7368,1701796172
2E,PAQ09764,FLO-PRO114M,True,8681,1687968069
2E,PAW64360,FLO-PRO114M,True,7906,1715110831
2E,PAS62532,FLO-PRO114M,True,7703,1709055130
2E,PAK47802,FLO-PRO002,False,0,1661279017
2E,PAQ57589,FLO-PRO114M,True,7245,1702922342
2E,PAM79801,FLO-PRO002,True,6313,1700599288
2E,PAQ85877,FLO-PRO114M,True,8156,1692124445
2E,PAO85642,FLO-PRO114M,True,7958,1683647076
2E,PAM51164,FLO-PRO002,True,7855,1663261987
2E,PAQ74366,FLO-PRO002,True,7019,1707845102
2E,PAK63214,FLO-PRO114M,True,8507,1680531122
2E,PAU34594,FLO-PRO114M,True,6426,1709748416
2E,PAM74120,FLO-PRO002,False,4536,1668444986
2E,PAQ01174,FLO-PRO114M,False,0,1722265740
2E,PAU28005,FLO-PRO114M,True,7113,1709657435
2E,PAO90992,FLO-PRO114M,True,7148,1684253818
2E,PBA15382,FLO-PRO114M,True,6628,1726759586
2E,PAY06303,FLO-PRO114M,True,7850,1727206662
2E,PAO13111,FLO-PRO114M,True,7990,1690823710
2E,PAU30948,FLO-PRO114M,True,7420,1709658720
2E,PAS66849,FLO-PRO114M,True,8112,1696436456
2E,PAI65818,FLO-PRO002,True,5726,1663598832
2E,PAQ02637,FLO-PRO114M,True,8520,1691417726
2E,PAS63768,FLO-PRO114M,True,5438,1710776771
2E,PAI32976,FLO-PRO002,True,6252,1681481746
2E,PAM74345,FLO-PRO002,True,7285,1666016917
2E,PAS60826,FLO-PRO114M,False,55,1702920269
2E,PAO13235,FLO-PRO114M,True,6672,1720537859
2E,PAM08129,FLO-PRO002,True,5627,1666193202
2E,PAQ51307,FLO-PRO114M,True,9323,1689184155
2E,PAQ49649,FLO-PRO114M,True,9295,1690216800
2E,PAW71545,FLO-PRO114M,True,7071,1717503249
2E,PAO45904,FLO-PRO114M,True,8572,1681750009
2E,PAK47802,FLO-PRO002,False,0,1661279878
2E,PAO92557,FLO-PRO114M,True,7131,1689613327
2E,PAW33118,FLO-PRO114M,True,7762,1715715631
2E,PAQ02714,FLO-PRO114M,True,8720,1687275764
2E,PAY58519,FLO-PRO114M,True,5864,1728319240
2F,PAQ51255,FLO-PRO114M,True,9100,1689184157
2F,PAQ70610,FLO-PRO114M,True,8376,1701796173
2F,PAU34874,FLO-PRO114M,True,6779,1709748420
2F,PAM74032,FLO-PRO002,True,6575,1668535958
